"Id. autor","Apellidos","Nombres","Sexo","Año de nacimiento","Año de muerte","Disciplina","Enlaces","Fuentes"
"9253","Lugones","Benigno B.","H","1857","1884","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9811","Luksich","Francisco Ángel","H","1931","2006","Audiovisual","https://es.wikipedia.org/wiki/Fernando_Siro; http://www.imdb.com/name/nm0802885/; http://www.cinenacional.com/persona/fernando-siro","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9748","Luna","Ricardo","H","1925","1977","Audiovisual","https://es.wikipedia.org/wiki/Ricardo_Luna; http://www.imdb.com/name/nm0526081/; http://www.cinenacional.com/persona/ricardo-luna","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9254","Lynch","Benito","H","1880","1951","Escritura","https://es.wikipedia.org/wiki/Benito_Lynch","Diccionario de autores latinoamericanos. 2001; Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9255","Lynch","Ventura Robustiano","H","1850","1888","Escritura, Música, Artes visuales","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9353","Lynch","Marta","M","1925","1985","Escritura","https://es.wikipedia.org/wiki/Marta_Lynch","Diccionario de autores latinoamericanos. 2001"
"9256","Mac Donagh","Emiliano","H","1896","","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9749","Madanes","Marcos","H","","","Audiovisual","https://es.wikipedia.org/wiki/Marcos_Madanes; http://www.imdb.com/name/nm0534495/?ref_=fn_al_nm_1; http://www.cinenacional.com/persona/marcos-madanes","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9354","Madariaga","Francisco","H","1927","2000","Escritura","https://es.wikipedia.org/wiki/Francisco_Madariaga","Diccionario de autores latinoamericanos. 2001"
"9765","Maggipinto","Juan Bautista","H","","","Audiovisual","http://www.imdb.com/name/nm1203410/; http://www.cinenacional.com/persona/juan-bautista-maggipinto","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9257","Maino","Alejandro","H","1875","1964","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9258","Malharro","Victorina","M","1881","1928","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9425","Malharro","Martín","H","1865","1911","Artes visuales","https://es.wikipedia.org/wiki/Mart%C3%ADn_Malharro","23 pintores de la Argentina. 1810-1900. 1978"
"9355","Mallea","Eduardo","H","1903","1983","Escritura","https://es.wikipedia.org/wiki/Eduardo_Mallea#Obra","Diccionario de autores latinoamericanos. 2001"
"9823","Manoli Tinayre","Daniel Andrés","H","1910","1994","Audiovisual","https://es.wikipedia.org/wiki/Daniel_Tinayre; http://www.imdb.com/name/nm0863853/; http://www.cinenacional.com/persona/daniel-tinayre","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9259","Mansilla","Lucio Victorio","H","1831","1913","Escritura","https://es.wikipedia.org/wiki/Lucio_V._Mansilla","Diccionario de autores latinoamericanos. 2001; Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9260","Mansilla de García","Eduarda","M","1834","1892","Escritura","https://es.wikipedia.org/wiki/Eduarda_Mansilla","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010; Narradoras argentinas (1852-1932). 1995"
"9261","Manso","Juana","M","1819","1875","Escritura","https://es.wikipedia.org/wiki/Juana_Manso","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010; Narradoras argentinas (1852-1932). 1995"
"9262","Marambio Catán","Juan Carlos","H","1895","1973","Escritura, Música","https://es.wikipedia.org/wiki/Juan_Carlos_Marambio_Cat%C3%A1n; http://www.todotango.com/creadores/ficha/289/Juan-Carlos-Marambio-Catan","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9582","Marangoni","Pedro","H","1915","2004","Escritura","https://es.wikipedia.org/wiki/Gast%C3%B3n_Gori","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9448","Marcó del Pont","Ventura","H","1847","1922","Artes visuales","","23 pintores de la Argentina. 1810-1900. 1978"
"9263","Marcó del Pont","José ","H","1851","1917","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9356","Marechal","Leopoldo","H","1900","1970","Escritura","https://es.wikipedia.org/wiki/Leopoldo_Marechal","Diccionario de autores latinoamericanos. 2001"
"9357","Mariani","Roberto","H","1892","1946","Escritura","","Diccionario de autores latinoamericanos. 2001"
"9264","Mármol","José","H","1817","1871","Escritura","https://es.wikipedia.org/wiki/Jos%C3%A9_M%C3%A1rmol","Diccionario de autores latinoamericanos. 2001; Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9265","Maroni","Enrique P.","H","1887","1957","Escritura, Música","https://es.wikipedia.org/wiki/Enrique_P._Maroni; http://www.todotango.com/creadores/ficha/521/Enrique-Maroni","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9750","Márquez","Carlos","H","1949","","Audiovisual","http://gb.imdb.com/name/nm3102620/; http://www.cinenacional.com/persona/carlos-marquez","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9720","Martínez","Lola Pita","M","1897","1976","Escritura, Audiovisual","http://www.imdb.com/name/nm1210576/; http://www.cinenacional.com/persona/lola-pita-martinez","Narradoras argentinas (1852-1932). 1995"
"9361","Martínez Estrada","Ezequiel","H","1895","1964","Escritura","https://es.wikipedia.org/wiki/Ezequiel_Mart%C3%ADnez_Estrada","Diccionario de autores latinoamericanos. 2001"
"9751","Martínez Suárez","José Antonio","H","1925","","Audiovisual","https://es.wikipedia.org/wiki/Jos%C3%A9_A._Mart%C3%ADnez_Su%C3%A1rez; http://www.imdb.com/name/nm0554932/; http://www.cinenacional.com/persona/jose-martinez-suarez","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9362","Martínez Zuviría","Gustavo Adolfo","H","1883","1962","Escritura","https://es.wikipedia.org/wiki/Hugo_Wast","Diccionario de autores latinoamericanos. 2001"
"9267","Martinto","Domingo M.","H","1859","1898","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9363","Mastronardi","Carlos","H","1901","1978","Escritura","https://es.wikipedia.org/wiki/Carlos_Mastronardi","Diccionario de autores latinoamericanos. 2001"
"9752","Mattar","Hugo Reynaldo","H","","","Audiovisual","http://www.cinenacional.com/persona/hugo-reynaldo-mattar","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9709","Matto Usandivaras de Turner","Clorinda Martina","M","1852","1902","Escritura","https://es.wikipedia.org/wiki/Clorinda_Matto_de_Turner","Narradoras argentinas (1852-1932). 1995"
"9268","Maubé","José Carlos","H","1894","1964","Escritura","","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"8952","Medina","Héctor","H","1952","1996","Escritura","https://es.wikipedia.org/wiki/Emeterio_Cerro","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9269","Medina Onrubia","Salvadora","M","1895","1972","Escritura","https://es.wikipedia.org/wiki/Salvadora_Medina_Onrubia","Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9420","Mendilaharzu","Graciano","H","1856","1894","Artes visuales","","23 pintores de la Argentina. 1810-1900. 1978"
"9753","Mignogna","Eduardo","H","1940","2006","Escritura, Audiovisual","https://es.wikipedia.org/wiki/Eduardo_Mignogna; http://www.imdb.com/name/nm0586002/; http://www.cinenacional.com/persona/eduardo-mignogna","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9266","Miró","José María","H","1867","1896","Escritura","","Diccionario de autores latinoamericanos. 2001; Diccionario de escritores de la Provincia de Buenos Aires. Coloniales y siglo XIX. 2010"
"9763","Mirra","Miguel","H","1950","","Audiovisual","http://www.imdb.com/name/nm1103148/; http://www.cinenacional.com/persona/miguel-mirra","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9364","Mitre","Bartolomé","H","1821","1906","Escritura","https://es.wikipedia.org/wiki/Bartolom%C3%A9_Mitre","Diccionario de autores latinoamericanos. 2001"
"9764","Mobaied","Jorge","H","1914","","Audiovisual","https://es.wikipedia.org/wiki/Jorge_Mobaied; http://www.imdb.com/name/nm0594972/; http://www.cinenacional.com/persona/jorge-mobaied","Biografías sintéticas de autores argentinos. 1940"
"9365","Molina","Enrique","H","1910","1996","Escritura","https://es.wikipedia.org/wiki/Enrique_Molina_%28poeta%29","Diccionario de autores latinoamericanos. 2001"
"9366","Molinari","Ricardo Eufemio","H","1898","1996","Escritura","https://es.wikipedia.org/wiki/Ricardo_Molinari; http://www.fundacionkonex.org/b463-ricardo-e-molinari","Diccionario de autores latinoamericanos. 2001"
"9416","Morel","Juan Carlos","H","1813","1894","Artes visuales","https://es.wikipedia.org/wiki/Carlos_Morel","23 pintores de la Argentina. 1810-1900. 1978"
"9766","Mórtola","Rodolfo","H","1943","2011","Audiovisual","http://www.imdb.com/name/nm0617820/; http://www.cinenacional.com/persona/rodolfo-mortola","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9767","Moser","Hugo","H","1926","2003","Audiovisual","https://es.wikipedia.org/wiki/Hugo_Moser; http://www.imdb.com/name/nm0608497/; http://www.cinenacional.com/persona/hugo-moser","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9768","Móttola","Sergio L.","H","","","Audiovisual","http://www.imdb.com/name/nm0609552/; http://www.cinenacional.com/persona/sergio-mottola","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9367","Moyano","Daniel","H","1930","1992","Escritura","https://es.wikipedia.org/wiki/Daniel_Moyano","Diccionario de autores latinoamericanos. 2001"
"9769","Mugica","René","H","1909","1998","Audiovisual","https://es.wikipedia.org/wiki/Ren%C3%A9_Mugica; http://www.imdb.com/name/nm0618035/; http://www.cinenacional.com/persona/rene-mugica","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9368","Mujica Láinez","Manuel","H","1910","1984","Escritura","https://es.wikipedia.org/wiki/Manuel_Mujica_L%C3%A1inez","Diccionario de autores latinoamericanos. 2001"
"8665","Muñoz de Bilbao","Susana","M","1945","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9438","Murature","José Félix","H","1804","1880","Artes visuales","https://es.wikipedia.org/wiki/Jos%C3%A9_Murature","23 pintores de la Argentina. 1810-1900. 1978"
"9770","Murúa Herrera","Lautaro","H","1926","1995","Audiovisual","https://es.wikipedia.org/wiki/Lautaro_Mur%C3%BAa; http://www.imdb.com/name/nm0615511/; http://www.cinenacional.com/persona/lautaro-murua","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9370","Nalé Roxlo","Conrado","H","1898","1971","Escritura","https://es.wikipedia.org/wiki/Conrado_Nal%C3%A9_Roxlo","Diccionario de autores latinoamericanos. 2001"
"9771","Neyra","Juan Carlos","H","","","Audiovisual","http://www.imdb.com/name/nm1199783/; http://www.cinenacional.com/persona/juan-carlos-neyra","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9426","Núñez de Ibarra","Manuel Pablo","H","1782","1862","Artes visuales","","23 pintores de la Argentina. 1810-1900. 1978"
"9371","Obligado","Rafael","H","1854","1920","Escritura","https://es.wikipedia.org/wiki/Rafael_Obligado","Diccionario de autores latinoamericanos. 2001"
"9372","Ocampo","Silvina","M","1903","1993","Escritura","https://es.wikipedia.org/wiki/Silvina_Ocampo","Diccionario de autores latinoamericanos. 2001"
"9537","Ocampo","Ramona Victoria Epifanía Rufina","M","1890","1979","Escritura","https://es.wikipedia.org/wiki/Victoria_Ocampo#Otras_obras","Diccionario de autores latinoamericanos. 2001"
"9538","Ocantos","Carlos María","H","1860","1949","Escritura","https://es.wikipedia.org/wiki/Carlos_Mar%C3%ADa_Ocantos","Diccionario de autores latinoamericanos. 2001"
"9701","Ochagavía","Margarita Rufina","M","","","Escritura","","Narradoras argentinas (1852-1932). 1995"
"9772","Olguin-Trelawny","Carlos","H","1944","","Audiovisual","https://es.wikipedia.org/wiki/Carlos_Olguin-Trelawny; http://www.imdb.com/name/nm1031750/; http://www.cinenacional.com/persona/carlos-olguin","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9539","Olivari","Nicolás","H","1900","1966","Escritura, Música","https://es.wikipedia.org/wiki/Nicol%C3%A1s_Olivari","Diccionario de autores latinoamericanos. 2001"
"9774","Olivera","Héctor","H","1931","","Audiovisual","https://es.wikipedia.org/wiki/H%C3%A9ctor_Olivera; http://www.imdb.com/name/nm0647055/; http://www.cinenacional.com/persona/hector-olivera","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9773","Olivo","Pablo","H","1928","","Audiovisual","http://www.imdb.com/name/nm0647264/; http://www.cinenacional.com/persona/pablo-olivo","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8716","Orgambide","Pedro","H","1929","2003","Escritura","https://es.wikipedia.org/wiki/Pedro_Orgambide",""
"9775","Orgambide Gdansky","Carlos","H","1930","","Audiovisual","https://es.wikipedia.org/wiki/Carlos_Orgambide; http://www.imdb.com/name/nm0649771/; http://www.cinenacional.com/persona/carlos-orgambide","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9540","Orozco","Olga","M","1920","1999","Escritura","https://es.wikipedia.org/wiki/Olga_Orozco; http://www.fundacionkonex.org/b591-olga-orozco","Diccionario de autores latinoamericanos. 2001"
"9776","Ortega","Ramón Bautista","H","1942","","Música, Audiovisual","https://es.wikipedia.org/wiki/Palito_Ortega; http://www.imdb.com/name/nm0650927/; http://www.cinenacional.com/persona/palito-ortega","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9541","Ortiz","Juan Laurentino","H","1896","1978","Escritura","https://es.wikipedia.org/wiki/Juan_Laurentino_Ortiz","Diccionario de autores latinoamericanos. 2001"
"9777","Ortiz de Zárate","Américo","H","1948","1989","Artes visuales","http://www.cinenacional.com/persona/americo-ortiz-de-zarate","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9778","Otaduy","Carlos","H","1934","2005","Escritura, Artes visuales, Audiovisual","http://www.imdb.com/name/nm1258096/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9779","Ottone","Antonio","H","1941","2002","Audiovisual","https://es.wikipedia.org/wiki/Antonio_Ottone; http://www.imdb.com/name/nm0653320/; http://www.cinenacional.com/persona/antonio-ottone","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9542","Pagés Larraya","Antonio","H","1918","2005","Escritura","https://es.wikipedia.org/wiki/Antonio_Pag%C3%A9s_Larraya; http://www.fundacionkonex.org/b2008-antonio-pages-larraya","Diccionario de autores latinoamericanos. 2001"
"9435","Palacio","Gaspar","H","1828","1892","Artes visuales","","23 pintores de la Argentina. 1810-1900. 1978"
"8968","Palacios","Pedro Bonifacio","H","1854","1917","Escritura, Artes visuales","https://es.wikipedia.org/wiki/Pedro_Bonifacio_Palacios","Diccionario de autores latinoamericanos. 2001"
"9780","Palomares","Luis","H","","","Audiovisual","http://www.imdb.com/name/nm0658695/; http://www.cinenacional.com/persona/luis-palomares","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9782","Pantano","Jorge","H","","","Audiovisual","http://www.cinenacional.com/persona/jorge-pantano","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9781","Paolantonio","José María","H","1931","","Audiovisual","https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Paolantonio; http://www.imdb.com/name/nm0659987/; http://www.cinenacional.com/persona/jose-maria-paolantonio; http://www.fundacionkonex.org/b1018-jose-maria-paolantonio","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9783","Paternostro","Néstor","H","1937","","Audiovisual","https://es.wikipedia.org/wiki/N%C3%A9stor_Paternostro; http://www.imdb.com/name/nm0665453/; http://www.cinenacional.com/persona/nestor-paternostro","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9784","Pauls","Cristian","H","1957","","Audiovisual","https://es.wikipedia.org/wiki/Cristian_Pauls; http://www.imdb.com/name/nm0667279/; http://www.cinenacional.com/persona/cristian-pauls","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9543","Payró","Roberto Jorge","H","1867","1928","Escritura","https://es.wikipedia.org/wiki/Roberto_Payr%C3%B3","Diccionario de autores latinoamericanos. 2001"
"9544","Pedroni","José","H","1899","1967","Escritura","https://es.wikipedia.org/wiki/Jos%C3%A9_Pedroni","Diccionario de autores latinoamericanos. 2001"
"9414","Pellegrini","Charles Henri","H","1800","1875","Artes visuales","https://es.wikipedia.org/wiki/Charles_Henri_Pellegrini","23 pintores de la Argentina. 1810-1900. 1978"
"9785","Pellegrino","Adelqui","H","","","Audiovisual","","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9786","Pelliza","Juan Carlos","H","","1980","Audiovisual","http://www.cinenacional.com/persona/juan-carlos-pelliza","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9703","Pelliza de Sagasta","Josefina","M","1848","1888","Escritura","","Narradoras argentinas (1852-1932). 1995"
"9441","Pérez","Genaro","H","1839","1900","Artes visuales","","23 pintores de la Argentina. 1810-1900. 1978"
"9787","Pérez","Miguel","H","1943","","Audiovisual","http://www.imdb.com/name/nm0702297/; http://www.cinenacional.com/persona/miguel-perez; http://www.fundacionkonex.org/b727-miguel-perez","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9545","Petit de Murat","Ulyses","H","1907","1983","Escritura","https://es.wikipedia.org/wiki/Ulyses_Petit_de_Murat#Obras_publicadas","Diccionario de autores latinoamericanos. 2001"
"9730","Peyrou","Manuel","H","1902","1974","Escritura","https://es.wikipedia.org/wiki/Manuel_Peyrou","Diccionario de autores latinoamericanos. 2001"
"9788","Pires Mateus","Daniel","H","1939","","Audiovisual","http://www.imdb.com/name/nm0685100/; http://www.cinenacional.com/persona/daniel-pires-mateus","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9731","Pizarnik","Alejandra","M","1936","1972","Escritura","https://es.wikipedia.org/wiki/Alejandra_Pizarnik","Diccionario de autores latinoamericanos. 2001"
"9789","Pla","Eduardo","H","1952","2012","Artes visuales, Audiovisual","http://www.imdb.com/name/nm1037501/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9732","Pla","Roger","H","1912","1984","Escritura","https://es.wikipedia.org/wiki/Roger_Pla",""
"9790","Polaco","Jorge","H","1946","2014","Audiovisual","https://es.wikipedia.org/wiki/Jorge_Polaco; http://www.imdb.com/name/nm0688783/; http://www.cinenacional.com/persona/jorge-polaco","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9791","Polverini","Atilio","H","1930","","Audiovisual","http://www.imdb.com/name/nm0689900/; http://www.cinenacional.com/persona/atilio-polverini","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9733","Porchia","Antonio","H","1886","1968","Escritura","https://es.wikipedia.org/wiki/Antonio_Porchia","Diccionario de autores latinoamericanos. 2001"
"9792","Porter","Julio","H","1916","1979","Audiovisual","https://es.wikipedia.org/wiki/Julio_Porter; http://www.imdb.com/name/nm0692180/; http://www.cinenacional.com/persona/julio-porter","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9793","Posse Amorim","Hebert","H","","","Audiovisual","http://www.imdb.com/name/nm1142440/; http://www.cinenacional.com/persona/hebert-posse-amorim","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9794","Preloran","Jorge Ricardo","H","1933","2009","Audiovisual","https://es.wikipedia.org/wiki/Jorge_Preloran; http://www.imdb.com/name/nm0695900/; http://www.cinenacional.com/persona/jorge-preloran","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9729","Prilutzky Farny","Julia","M","1912","2002","Escritura","https://es.wikipedia.org/wiki/Julia_Prilutzky_Farny","Narradoras argentinas (1852-1932). 1995"
"9795","Puenzo","Luis Adalberto","H","1946","","Audiovisual","https://es.wikipedia.org/wiki/Luis_Puenzo; http://www.imdb.com/name/nm0699933/; http://www.cinenacional.com/persona/luis-puenzo","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9415","Pueyrredón","Prilidiano","H","1823","1870","Artes visuales","https://es.wikipedia.org/wiki/Prilidiano_Pueyrred%C3%B3n","23 pintores de la Argentina. 1810-1900. 1978"
"9734","Puig","Manuel","H","1933","1990","Escritura, Audiovisual","https://es.wikipedia.org/wiki/Manuel_Puig","Diccionario de autores latinoamericanos. 2001"
"9735","Ramponi","Jorge Enrique","H","1907","1977","Escritura","","Diccionario de autores latinoamericanos. 2001"
"9430","Rawson","Benjamín Franklin","H","1820","1871","Artes visuales","https://es.wikipedia.org/wiki/Benjam%C3%ADn_Franklin_Rawson","23 pintores de la Argentina. 1810-1900. 1978"
"9736","Rega Molina","Horacio","H","1899","1957","Escritura","","Diccionario de autores latinoamericanos. 2001"
"9440","Rezábal Bustillo","Fermín","H","1845","1873","Artes visuales","https://es.wikipedia.org/wiki/Ferm%C3%ADn_Rez%C3%A1bal_Bustillo","23 pintores de la Argentina. 1810-1900. 1978"
"9798","Rinaldi","Carlos","H","1915","1995","Audiovisual","https://es.wikipedia.org/wiki/Carlos_Rinaldi; http://www.imdb.com/name/nm0727355/; http://www.cinenacional.com/persona/carlos-rinaldi","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"8647","Roberto","Benítez","H","1946","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9449","Rodríguez Etchart","Severo","H","1865","1903","Artes visuales","https://es.wikipedia.org/wiki/Severo_Rodr%C3%ADguez_Etchart","23 pintores de la Argentina. 1810-1900. 1978"
"9737","Rojas","Ricardo","H","1882","1957","Escritura","https://es.wikipedia.org/wiki/Ricardo_Rojas","Diccionario de autores latinoamericanos. 2001"
"9738","Rojas Paz","Pablo","H","1896","1956","Escritura","https://es.wikipedia.org/wiki/Pablo_Rojas_Paz","Diccionario de autores latinoamericanos. 2001"
"9702","Rosas de Rivera","Mercedes","M","1810","1870","Escritura","","Narradoras argentinas (1852-1932). 1995"
"9739","Sabato","Ernesto","H","1911","2011","Escritura","https://es.wikipedia.org/wiki/Ernesto_Sabato","Diccionario de autores latinoamericanos. 2001"
"9796","Sabato","Mario","H","1945","","Audiovisual","https://es.wikipedia.org/wiki/Mario_Sabato_%28cineasta%29; http://www.imdb.com/name/nm0844532/; http://www.cinenacional.com/persona/mario-sabato","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9740","Saer","Juan José","H","1937","2005","Escritura","https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Saer","Diccionario de autores latinoamericanos. 2001"
"9722","Salinas Bergara de Bourguet","Lola","M","1876","1939","Escritura","","Narradoras argentinas (1852-1932). 1995"
"9519","Salvador","Rubén","H","1963","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9799","Sánchez","Roberto","H","1945","2010","Música, Audiovisual","https://es.wikipedia.org/wiki/Sandro; http://www.imdb.com/name/nm0762275/; http://www.cinenacional.com/persona/sandro","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9800","Santiago Muchnick","Hugo","H","1939","","Audiovisual","https://es.wikipedia.org/wiki/Hugo_Santiago_Muchnick; http://www.imdb.com/name/nm0763587/; http://www.cinenacional.com/persona/hugo-santiago","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9801","Santillán","Diego","H","1925","1992","Audiovisual","https://es.wikipedia.org/wiki/Diego_Santill%C3%A1n_%28director%29; http://www.imdb.com/name/nm0763698/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9802","Santiso","José","H","","","Audiovisual","http://www.imdb.com/name/nm0763775/; http://www.cinenacional.com/persona/jose-santiso","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9803","Saraceni","Julio","H","1912","1998","Audiovisual","https://es.wikipedia.org/wiki/Julio_Saraceni; http://www.imdb.com/name/nm0764736/; http://www.cinenacional.com/persona/julio-saraceni","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9741","Sarmiento","Domigo Faustino","H","1811","1888","Escritura","https://es.wikipedia.org/wiki/Domingo_Faustino_Sarmiento","Diccionario de autores latinoamericanos. 2001"
"9431","Sarmiento","Procesa del Carmen","M","1818","1889","Artes visuales","https://es.wikipedia.org/wiki/Procesa_del_Carmen_Sarmiento","23 pintores de la Argentina. 1810-1900. 1978"
"9804","Sarquís","Nicolás","H","1938","2003","Audiovisual","https://es.wikipedia.org/wiki/Nicol%C3%A1s_Sarqu%C3%ADs; http://www.imdb.com/name/nm0765496/; http://www.cinenacional.com/persona/nicolas-sarquis","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9805","Saslavsky","Luis","H","1903","1995","Audiovisual","https://es.wikipedia.org/wiki/Luis_Saslavsky; http://www.imdb.com/name/nm0288408/; http://www.cinenacional.com/persona/luis-saslavsky","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9806","Saura","Guillermo","H","1955","","Audiovisual","http://www.imdb.com/name/nm1051476/; http://www.cinenacional.com/persona/guillermo-saura","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9742","Scalabrini Ortiz","Raúl","H","1898","1959","Escritura","https://es.wikipedia.org/wiki/Ra%C3%BAl_Scalabrini_Ortiz","Diccionario de autores latinoamericanos. 2001"
"9424","Schiaffino","Eduardo","H","1858","1935","Escritura, Artes visuales","https://es.wikipedia.org/wiki/Eduardo_Schiaffino_%28pintor%29","23 pintores de la Argentina. 1810-1900. 1978"
"9407","Schprejer","Abraham Valentín","H","1921","1977","Escritura","","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9808","Schröder","Juan","H","1936","","Audiovisual","http://www.imdb.com/name/nm1179171/; http://www.cinenacional.com/persona/juan-schroder","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9809","Serna","Juan Antonio","H","1934","","Audiovisual","http://www.imdb.com/name/nm0785287/; http://www.cinenacional.com/persona/juan-antonio-serna","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9810","Sessa","Alejandro","H","1938","1998","Audiovisual","https://es.wikipedia.org/wiki/Alejandro_Sessa; http://www.imdb.com/name/nm0785909/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9437","Sheridan","Enrique","H","1833","1860","Artes visuales","https://es.wikipedia.org/wiki/Enrique_Sheridan","23 pintores de la Argentina. 1810-1900. 1978"
"9743","Sicardi","Francisco","H","1856","1927","Escritura","https://es.wikipedia.org/wiki/Francisco_Sicardi","Diccionario de autores latinoamericanos. 2001"
"9421","Sívori","Eduardo","H","1847","1918","Artes visuales","https://es.wikipedia.org/wiki/Eduardo_S%C3%ADvori","23 pintores de la Argentina. 1810-1900. 1978"
"9812","Sofovich","Gerardo Andrés","H","1937","2015","Audiovisual","https://es.wikipedia.org/wiki/Gerardo_Sofovich; http://www.imdb.com/name/nm0812176/; http://www.cinenacional.com/persona/gerardo-sofovich","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9813","Sofovich","Hugo Alberto","H","1939","2003","Audiovisual","https://es.wikipedia.org/wiki/Hugo_Sofovich; http://www.imdb.com/name/nm0812177/; http://www.cinenacional.com/persona/hugo-sofovich","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9728","Sofovich","Luisa","M","1905","1970","Escritura","","Narradoras argentinas (1852-1932). 1995"
